game_id,team_id,player_id,Fg2PtAtt,Fg2PtMade,Fg3PtAtt,Fg3PtMade,FgAtt,FgMade,FtAtt,FtMade,OffReb,DefReb,Reb,Ast,Pts,Tov,Stl,Blk,BlkAgainst,FoulPers,PlusMinus,MinSeconds
32360,81,9487,1,1,0,0,1,1,2,0,0,1,1,0,2,1,0,1,0,1,-1,653
32373,81,9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32390,81,9487,2,2,0,0,2,2,0,0,0,1,1,1,4,0,1,1,0,4,11,550
32392,81,9487,5,3,1,0,6,3,0,0,3,7,10,3,6,2,1,3,0,2,4,2136
31192,81,9488,2,1,5,2,7,3,0,0,0,4,4,1,8,2,1,0,0,0,4,1158
31197,81,9488,1,0,5,2,6,2,2,2,0,0,0,0,8,1,1,0,0,3,2,1484
31220,81,9488,4,2,5,4,9,6,0,0,0,3,3,1,16,1,0,0,1,2,15,1449
31229,81,9488,3,0,3,0,6,0,0,0,1,4,5,0,0,0,1,0,0,1,-4,1001
31241,81,9488,3,2,2,1,5,3,0,0,0,2,2,3,7,1,2,2,0,1,3,1401
31257,81,9488,2,0,4,0,6,0,0,0,1,2,3,2,0,1,0,1,1,3,4,1298
31270,81,9488,2,1,2,0,4,1,0,0,0,1,1,2,2,1,1,0,1,1,-7,914
31286,81,9488,3,2,3,0,6,2,0,0,1,5,6,0,4,1,0,0,0,2,-1,1165
31296,81,9488,3,2,5,1,8,3,0,0,2,5,7,1,7,2,2,0,0,0,1,1530
31312,81,9488,3,2,5,2,8,4,0,0,1,0,1,0,10,1,0,0,0,2,8,1336
31326,81,9488,1,0,4,3,5,3,0,0,1,3,4,0,9,0,0,0,0,1,9,1145
31335,81,9488,1,0,2,1,3,1,0,0,0,2,2,1,3,3,0,0,0,0,-2,1182
31349,81,9488,0,0,3,0,3,0,0,0,1,4,5,0,0,1,1,0,0,0,1,972
31358,81,9488,2,2,5,1,7,3,0,0,3,4,7,3,7,0,1,0,0,2,21,1565
31373,81,9488,1,1,1,0,2,1,0,0,2,3,5,0,2,2,0,0,0,0,-3,858
31401,81,9488,2,1,6,2,8,3,0,0,1,4,5,1,8,2,1,0,0,2,14,1547
31420,81,9488,1,0,3,2,4,2,2,1,0,9,9,1,7,0,1,0,0,0,-4,1227
31428,81,9488,3,0,4,2,7,2,0,0,1,2,3,0,6,0,0,0,0,0,-10,989
31443,81,9488,1,0,6,2,7,2,0,0,1,6,7,0,6,1,1,1,0,2,18,1370
31456,81,9488,0,0,3,1,3,1,0,0,0,4,4,3,3,0,0,0,0,0,1,1343
31472,81,9488,3,2,2,0,5,2,0,0,4,6,10,1,4,0,1,1,0,3,1,1877
31487,81,9488,3,1,4,0,7,1,0,0,0,2,2,2,2,0,1,0,0,1,16,1769
31501,81,9488,1,1,4,2,5,3,2,2,0,4,4,1,10,2,3,0,0,2,-7,2060
31517,81,9488,2,1,4,2,6,3,0,0,1,5,6,2,8,0,0,1,0,2,15,1931
31531,81,9488,1,1,2,0,3,1,0,0,0,1,1,1,2,0,1,1,0,1,12,1551
31538,81,9488,0,0,6,3,6,3,0,0,0,5,5,0,9,3,1,0,0,1,-28,1367
31558,81,9488,1,1,7,0,8,1,0,0,0,3,3,3,2,0,1,0,0,1,-3,1520
31566,81,9488,1,1,2,0,3,1,0,0,0,8,8,1,2,0,1,0,1,2,18,1434
31584,81,9488,4,2,8,4,12,6,2,2,1,7,8,1,18,1,3,0,0,4,5,2003
31597,81,9488,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,-3,497
31621,81,9488,3,2,4,1,7,3,0,0,1,6,7,5,7,0,0,2,0,2,22,1708
31633,81,9488,8,2,5,1,13,3,0,0,2,2,4,2,7,0,0,0,1,0,-20,1306
31657,81,9488,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,0,0,1,-2,1219
31667,81,9488,3,1,6,4,9,5,0,0,2,4,6,1,14,1,1,0,0,3,1,1359
31683,81,9488,4,2,3,1,7,3,0,0,0,5,5,0,7,0,0,1,0,0,6,1557
31686,81,9488,3,3,5,3,8,6,0,0,0,1,1,0,15,0,1,0,0,2,0,1587
31700,81,9488,2,1,6,2,8,3,0,0,2,1,3,0,8,0,1,1,1,1,5,1542
31723,81,9488,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,2,1677
31728,81,9488,1,0,4,3,5,3,2,2,0,2,2,2,11,1,0,1,0,2,7,1776
31763,81,9488,2,1,5,3,7,4,0,0,1,6,7,2,11,0,1,2,0,2,5,2150
31797,81,9488,4,3,6,2,10,5,0,0,0,4,4,2,12,1,0,1,0,0,14,1960
31812,81,9488,4,3,3,0,7,3,0,0,3,4,7,2,6,0,1,0,0,2,-6,1567
31827,81,9488,1,1,4,1,5,2,0,0,0,2,2,0,5,1,0,0,0,3,9,1431
31839,81,9488,3,2,5,2,8,4,0,0,1,5,6,3,10,0,1,1,0,3,31,1624
31856,81,9488,5,1,1,0,6,1,0,0,3,5,8,1,2,1,1,0,0,3,22,1410
31869,81,9488,3,2,3,2,6,4,0,0,0,5,5,0,10,2,0,0,0,3,21,1757
31886,81,9488,2,1,1,0,3,1,0,0,1,1,2,2,2,1,0,0,0,1,15,1512
31896,81,9488,1,0,5,1,6,1,0,0,0,3,3,2,3,1,0,0,0,2,-16,1407
31906,81,9488,2,1,4,0,6,1,0,0,2,4,6,0,2,1,2,0,0,2,15,1711
31922,81,9488,1,0,2,2,3,2,0,0,2,2,4,3,6,0,3,0,0,1,19,1672
31951,81,9488,0,0,4,3,4,3,0,0,0,0,0,0,9,2,1,0,0,2,23,1568
31968,81,9488,2,1,5,2,7,3,0,0,0,6,6,0,8,1,0,1,0,2,11,1782
31981,81,9488,6,3,4,2,10,5,1,0,1,6,7,3,12,0,1,1,0,2,0,1691
32006,81,9488,2,0,6,2,8,2,6,5,1,7,8,0,11,0,0,0,0,2,22,1801
32013,81,9488,1,1,1,1,2,2,0,0,0,3,3,0,5,1,0,0,0,3,14,1565
32028,81,9488,4,2,4,1,8,3,0,0,2,4,6,0,7,2,0,2,1,4,23,2076
32042,81,9488,3,1,1,1,4,2,0,0,0,3,3,1,5,3,0,0,0,4,16,2214
32053,81,9488,1,0,2,1,3,1,0,0,3,0,3,0,3,2,2,0,0,2,-9,1538
32081,81,9488,4,1,5,0,9,1,2,2,1,6,7,0,4,0,0,0,0,0,5,1748
32095,81,9488,4,2,2,1,6,3,0,0,1,5,6,0,7,1,0,0,0,2,-9,1778
32110,81,9488,1,1,6,2,7,3,0,0,1,3,4,2,8,0,0,0,0,2,-11,1640
32122,81,9488,4,3,4,1,8,4,3,2,1,2,3,2,11,0,1,1,1,1,7,1435
32136,81,9488,5,3,4,2,9,5,0,0,2,2,4,1,12,0,0,1,0,2,13,1579
32156,81,9488,4,0,4,3,8,3,0,0,4,2,6,1,9,0,0,0,0,2,14,2209
32168,81,9488,2,1,7,3,9,4,2,2,1,5,6,2,13,0,0,0,0,2,5,1930
32174,81,9488,7,4,4,2,11,6,0,0,2,4,6,2,14,1,1,2,0,3,6,1197
32188,81,9488,2,1,1,0,3,1,0,0,2,1,3,0,2,0,0,0,0,3,2,1980
32201,81,9488,3,2,2,1,5,3,0,0,0,2,2,0,7,1,0,1,0,2,15,1218
32216,81,9488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32250,81,9488,5,5,2,0,7,5,1,1,1,2,3,1,11,0,0,0,0,1,-4,1207
32260,81,9488,4,2,3,3,7,5,3,3,1,4,5,3,16,1,0,0,0,2,10,1183
32279,81,9488,2,2,4,2,6,4,3,3,0,3,3,1,13,1,1,2,0,2,-6,1764
32294,81,9488,3,1,4,2,7,3,2,1,2,5,7,3,9,1,1,0,0,1,-2,1967
32306,81,9488,6,1,3,0,9,1,0,0,3,0,3,2,2,1,1,1,1,2,-6,1574
32316,81,9488,6,3,3,2,9,5,0,0,2,5,7,1,12,1,2,0,0,1,4,2036
32337,81,9488,6,3,4,1,10,4,1,1,1,2,3,3,10,1,2,0,0,2,-7,1692
32347,81,9488,1,0,2,1,3,1,0,0,0,4,4,2,3,2,2,1,0,1,-4,1679
32360,81,9488,1,1,4,0,5,1,0,0,1,3,4,2,2,1,0,2,0,0,13,1602
32373,81,9488,1,1,3,1,4,2,0,0,1,2,3,2,5,1,0,1,0,1,3,1737
32390,81,9488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32392,81,9488,2,1,3,1,5,2,0,0,1,2,3,1,5,0,0,0,0,0,9,909
31192,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31220,81,9500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,142
31229,81,9500,1,1,1,0,2,1,0,0,0,1,1,0,2,0,0,0,0,1,-5,185
31241,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31270,81,9500,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,278
31286,81,9500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,95
31296,81,9500,9,4,1,0,10,4,0,0,2,2,4,1,8,1,1,0,2,2,6,1477
31312,81,9500,2,0,0,0,2,0,0,0,0,3,3,0,0,0,1,0,0,2,0,659
31326,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-3,249
31335,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31349,81,9500,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,202
31358,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31487,81,9500,0,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,1,296
31501,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31531,81,9500,1,1,0,0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,4,90
31538,81,9500,3,1,2,1,5,2,1,0,2,1,3,1,5,0,1,0,0,2,7,391
31558,81,9500,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,200
31566,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31686,81,9500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-4,176
31700,81,9500,2,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,-1,67
31723,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31728,81,9500,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,-4,112
31763,81,9500,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,169
31797,81,9500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
31812,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31856,81,9500,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,133
31869,81,9500,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,226
31886,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31896,81,9500,3,0,2,0,5,0,2,2,0,2,2,1,2,0,1,1,0,0,1,794
31906,81,9500,3,0,0,0,3,0,0,0,0,1,1,1,0,1,2,0,0,2,-1,894
31922,81,9500,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,808
31951,81,9500,0,0,1,0,1,0,2,1,0,2,2,0,1,2,1,0,0,4,5,950
31968,81,9500,4,4,2,0,6,4,0,0,0,2,2,0,8,0,0,0,0,2,-11,696
31981,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32013,81,9500,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,109
32028,81,9500,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,328
32042,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32053,81,9500,4,3,1,0,5,3,0,0,0,3,3,1,6,0,1,0,0,0,13,352
32081,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32095,81,9500,2,1,3,2,5,3,2,2,2,4,6,1,10,1,0,0,1,3,6,1290
32110,81,9500,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,5,193
32122,81,9500,2,0,2,1,4,1,2,2,1,2,3,2,5,1,0,1,1,0,-1,1232
32136,81,9500,2,1,1,0,3,1,0,0,0,1,1,3,2,0,2,0,0,1,-5,997
32156,81,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32168,81,9500,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,234
32174,81,9500,8,3,7,3,15,6,2,2,0,3,3,2,17,0,1,2,2,3,10,2070
32188,81,9500,8,3,1,0,9,3,0,0,2,3,5,1,6,0,0,0,1,3,7,1213
32201,81,9500,2,1,3,2,5,3,2,2,0,2,2,0,10,2,0,0,0,1,-3,1294
32216,81,9500,2,0,4,1,6,1,0,0,1,2,3,0,3,0,0,0,2,3,-9,1384
32230,81,9500,1,1,2,0,3,1,0,0,0,2,2,3,2,1,0,1,0,1,-2,734
32250,81,9500,7,2,6,3,13,5,0,0,0,4,4,2,13,3,1,1,1,3,5,2338
32260,81,9500,5,3,6,2,11,5,3,3,0,7,7,2,15,2,0,0,1,3,23,2025
32279,81,9500,6,3,7,4,13,7,0,0,1,3,4,0,18,0,0,2,0,2,-22,1669
32294,81,9500,3,1,3,2,6,3,2,2,0,4,4,2,10,1,2,0,1,2,4,1502
32306,81,9500,2,2,2,2,4,4,4,4,0,4,4,5,14,4,2,1,0,0,10,1830
32316,81,9500,8,5,2,1,10,6,5,4,0,3,3,2,17,3,1,0,1,3,0,1940
32337,81,9500,2,2,4,0,6,2,0,0,1,3,4,1,4,1,2,0,0,2,7,1372
32347,81,9500,4,2,4,2,8,4,0,0,0,4,4,1,10,0,0,0,2,2,-6,1862
32360,81,9500,7,2,4,3,11,5,19,14,0,6,6,4,27,3,1,0,3,2,11,2472
32373,81,9500,4,1,2,0,6,1,0,0,0,1,1,1,2,0,1,0,1,1,0,1243
32390,81,9500,6,4,4,2,10,6,4,4,0,4,4,1,18,2,3,0,0,2,15,2302
32392,81,9500,12,7,6,5,18,12,3,1,1,8,9,5,30,1,1,0,0,2,0,2195
31192,81,9492,2,0,2,1,4,1,2,2,0,0,0,1,5,0,0,0,0,4,5,507
31197,81,9492,6,6,6,2,12,8,3,3,0,4,4,0,21,2,0,0,0,0,2,1266
31220,81,9492,4,1,5,3,9,4,0,0,1,3,4,2,11,1,2,0,0,2,4,1262
31229,81,9492,4,2,4,0,8,2,0,0,0,1,1,2,4,1,1,0,0,5,1,1370
31241,81,9492,1,0,3,1,4,1,0,0,0,2,2,0,3,1,0,0,0,0,5,856
31257,81,9492,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,-6,881
31270,81,9492,1,0,3,0,4,0,0,0,0,2,2,0,0,1,1,1,0,3,-15,1190
31286,81,9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31358,81,9492,3,1,3,2,6,3,0,0,0,1,1,0,8,0,0,0,0,2,14,842
31373,81,9492,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,8,971
31401,81,9492,1,0,3,2,4,2,0,0,0,3,3,0,6,0,0,2,0,0,-7,600
31420,81,9492,2,1,2,0,4,1,2,2,0,2,2,1,4,3,1,1,0,2,-1,1195
31428,81,9492,1,0,3,0,4,0,0,0,1,1,2,1,0,0,0,0,1,1,2,869
31443,81,9492,3,2,4,1,7,3,1,1,0,3,3,1,8,1,1,0,0,3,-1,1481
31456,81,9492,5,0,4,1,9,1,0,0,2,0,2,1,3,0,0,0,0,0,2,1021
31472,81,9492,2,1,1,1,3,2,0,0,0,3,3,0,5,0,1,0,0,0,4,754
31487,81,9492,6,4,6,4,12,8,2,2,1,5,6,0,22,0,2,0,1,1,0,2326
31501,81,9492,4,3,1,0,5,3,0,0,0,3,3,0,6,3,0,1,0,3,11,1614
31517,81,9492,3,2,4,1,7,3,0,0,0,1,1,3,7,2,1,1,0,2,8,1853
31531,81,9492,4,0,2,0,6,0,0,0,0,3,3,1,0,0,1,1,1,0,-4,1723
31538,81,9492,5,2,6,2,11,4,0,0,1,3,4,1,10,0,1,1,0,0,-6,1841
31558,81,9492,2,1,10,5,12,6,0,0,0,1,1,1,17,0,1,0,0,0,-7,2256
31566,81,9492,1,1,8,5,9,6,0,0,0,1,1,1,17,1,1,2,0,1,3,1523
31584,81,9492,4,2,10,3,14,5,0,0,1,2,3,2,13,3,0,0,0,2,-8,1967
31597,81,9492,1,1,8,4,9,5,2,2,0,3,3,1,16,0,1,0,0,1,5,1979
31621,81,9492,5,3,7,4,12,7,0,0,1,1,2,1,18,0,3,0,1,1,22,1760
31633,81,9492,5,3,4,0,9,3,0,0,1,1,2,0,6,0,0,1,0,2,-15,1801
31657,81,9492,8,4,4,2,12,6,0,0,1,5,6,0,14,1,0,0,0,2,10,1713
31667,81,9492,3,1,6,2,9,3,0,0,1,5,6,0,8,0,0,0,0,4,15,1305
31683,81,9492,2,0,3,1,5,1,0,0,0,1,1,0,3,0,2,2,0,2,14,1233
31686,81,9492,4,2,3,0,7,2,2,2,0,2,2,1,6,2,3,0,0,2,-6,1674
31700,81,9492,2,0,3,1,5,1,0,0,0,2,2,0,3,0,1,0,0,0,-8,1165
31723,81,9492,2,2,2,1,4,3,0,0,0,2,2,0,7,1,0,1,0,0,7,1066
31728,81,9492,6,5,4,1,10,6,4,3,0,2,2,0,16,1,1,0,0,2,7,1427
31763,81,9492,2,1,4,0,6,1,0,0,0,0,0,0,2,1,0,1,0,2,19,1002
31797,81,9492,3,3,2,2,5,5,0,0,0,1,1,1,12,0,1,0,0,0,18,1452
31812,81,9492,1,1,8,4,9,5,0,0,0,1,1,1,14,1,0,1,0,2,-3,1703
31827,81,9492,2,2,2,2,4,4,4,3,0,2,2,1,13,2,0,0,0,0,3,1308
31839,81,9492,3,1,7,5,10,6,2,1,1,3,4,2,18,2,4,0,0,4,25,1993
31856,81,9492,4,3,8,3,12,6,1,0,0,2,2,1,15,0,1,0,0,0,14,1888
31869,81,9492,4,1,5,1,9,2,2,1,1,4,5,1,6,0,1,2,0,0,23,1347
31886,81,9492,1,1,3,1,4,2,0,0,0,0,0,0,5,0,0,0,0,0,8,1305
31896,81,9492,5,4,5,1,10,5,2,1,0,4,4,0,12,2,1,0,0,1,-16,1621
31906,81,9492,6,4,5,2,11,6,2,2,1,2,3,1,16,0,1,0,0,3,3,1594
31922,81,9492,8,5,2,0,10,5,3,2,0,3,3,1,12,1,0,0,1,3,11,1788
31951,81,9492,7,3,6,4,13,7,0,0,0,4,4,2,18,0,2,0,0,3,4,1761
31968,81,9492,3,1,7,3,10,4,0,0,0,3,3,2,11,1,0,0,0,5,9,1601
31981,81,9492,5,1,1,0,6,1,0,0,0,4,4,0,2,0,1,0,0,1,-16,1457
32006,81,9492,3,3,5,1,8,4,1,0,0,0,0,1,9,0,0,0,0,2,10,1631
32013,81,9492,2,0,8,4,10,4,0,0,0,2,2,1,12,0,0,0,0,2,-1,1235
32028,81,9492,1,0,7,3,8,3,0,0,0,3,3,0,9,1,1,1,1,2,17,1165
32042,81,9492,5,3,6,3,11,6,0,0,0,2,2,1,15,0,0,0,0,1,-1,1623
32053,81,9492,12,6,7,4,19,10,3,3,0,1,1,1,27,0,0,0,0,2,-7,2102
32081,81,9492,6,1,7,3,13,4,0,0,0,3,3,0,11,0,2,0,1,0,-1,1627
32095,81,9492,3,1,1,0,4,1,0,0,0,1,1,0,2,0,0,0,0,3,-5,1322
32110,81,9492,5,2,5,1,10,3,2,2,0,2,2,1,9,0,1,0,0,1,0,969
32122,81,9492,4,1,5,3,9,4,0,0,1,5,6,1,11,0,0,1,1,1,2,1445
32136,81,9492,7,3,5,2,12,5,0,0,0,3,3,1,12,0,0,0,0,0,13,1552
32156,81,9492,3,1,2,1,5,2,2,2,0,0,0,0,7,0,0,0,0,4,5,1192
32168,81,9492,1,0,3,1,4,1,0,0,0,2,2,1,3,0,0,0,0,3,7,1075
32174,81,9492,3,1,9,3,12,4,0,0,1,2,3,1,11,1,0,1,0,2,11,1783
32188,81,9492,3,0,5,2,8,2,2,2,0,3,3,1,8,2,2,2,1,1,-6,1277
32201,81,9492,5,3,5,1,10,4,0,0,0,2,2,2,9,0,2,0,0,1,16,1493
32216,81,9492,6,4,4,1,10,5,2,2,1,2,3,1,13,1,0,1,0,3,13,1658
32230,81,9492,12,4,6,1,18,5,3,2,0,3,3,0,13,0,1,0,1,3,-10,2146
32250,81,9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32294,81,9492,5,3,5,2,10,5,2,1,0,3,3,0,13,0,3,0,0,1,4,1378
32306,81,9492,1,0,6,4,7,4,0,0,1,2,3,0,12,2,0,0,0,1,-6,1050
32316,81,9492,8,3,7,2,15,5,1,1,0,2,2,2,13,1,1,0,1,3,4,1830
32337,81,9492,1,1,1,0,2,1,3,2,0,4,4,0,4,1,0,0,0,0,-3,1259
32347,81,9492,2,0,3,2,5,2,0,0,0,5,5,1,6,2,0,0,0,0,-1,1129
32360,81,9492,7,4,6,2,13,6,0,0,1,0,1,0,14,1,0,0,1,6,-1,1211
32373,81,9492,7,4,4,1,11,5,3,2,0,1,1,0,13,0,0,0,0,2,8,1240
32390,81,9492,8,6,2,1,10,7,2,2,0,2,2,4,17,0,2,0,1,1,5,1625
32392,81,9492,9,4,12,5,21,9,2,1,2,8,10,2,24,0,0,1,1,1,5,1716
31192,81,9499,0,0,0,0,0,0,0,0,2,6,8,0,0,4,1,0,0,1,1,1049
31197,81,9499,8,3,1,1,9,4,0,0,3,6,9,1,9,2,1,0,0,2,11,1346
31220,81,9499,9,3,0,0,9,3,2,1,3,4,7,1,7,0,0,1,0,2,6,1289
31229,81,9499,11,8,2,1,13,9,0,0,2,10,12,1,19,0,2,0,0,2,15,1879
31241,81,9499,6,1,0,0,6,1,0,0,0,5,5,1,2,0,1,0,3,0,-11,1141
31257,81,9499,10,2,1,1,11,3,0,0,3,3,6,4,7,2,1,0,1,1,3,1264
31270,81,9499,3,2,2,1,5,3,0,0,0,4,4,1,7,1,0,1,0,3,-3,1337
31286,81,9499,8,3,2,0,10,3,6,5,2,5,7,1,11,0,1,0,1,0,-1,1300
31296,81,9499,13,9,2,1,15,10,0,0,2,3,5,1,21,1,1,1,0,4,20,1113
31312,81,9499,7,3,1,1,8,4,0,0,1,2,3,0,9,0,0,0,0,2,12,1304
31326,81,9499,3,0,2,1,5,1,0,0,2,2,4,0,3,0,1,0,1,4,-4,1202
31335,81,9499,5,3,2,0,7,3,2,0,1,4,5,0,6,2,1,0,0,5,-7,1668
31349,81,9499,13,8,2,2,15,10,0,0,2,3,5,1,22,0,0,0,0,5,-7,1790
31358,81,9499,8,4,3,1,11,5,0,0,1,4,5,1,11,2,0,1,0,3,-13,1489
31373,81,9499,13,7,3,1,16,8,3,3,2,6,8,1,20,2,0,0,0,3,3,1861
31401,81,9499,10,6,1,1,11,7,0,0,1,6,7,0,15,0,1,0,0,1,-3,1799
31420,81,9499,5,3,1,0,6,3,0,0,2,4,6,0,6,2,0,0,0,3,-9,1552
31428,81,9499,2,0,3,2,5,2,4,3,0,4,4,1,9,0,0,0,1,0,2,1060
31443,81,9499,6,3,2,0,8,3,2,2,0,9,9,0,8,1,1,0,0,2,-9,1186
31456,81,9499,6,3,2,0,8,3,2,2,1,0,1,1,8,0,1,0,1,3,10,1292
31472,81,9499,9,2,0,0,9,2,6,6,2,2,4,2,10,0,0,0,1,5,8,1226
31487,81,9499,3,0,0,0,3,0,2,2,0,1,1,2,2,2,1,0,0,3,-9,992
31501,81,9499,13,8,1,0,14,8,1,0,1,7,8,1,16,2,1,0,1,4,16,2007
31517,81,9499,10,6,1,0,11,6,0,0,4,4,8,2,12,2,0,1,1,3,-12,1796
31531,81,9499,10,8,4,2,14,10,0,0,1,4,5,0,22,2,2,0,0,3,16,1629
31538,81,9499,7,2,0,0,7,2,0,0,1,4,5,0,4,0,2,0,1,1,-12,1107
31558,81,9499,6,1,1,0,7,1,0,0,0,5,5,1,2,1,0,1,1,3,-11,1237
31566,81,9499,14,8,2,1,16,9,1,1,1,2,3,1,20,0,0,1,0,3,-3,1616
31584,81,9499,5,1,1,0,6,1,0,0,0,6,6,0,2,2,0,0,2,3,2,1548
31597,81,9499,9,4,2,1,11,5,6,4,2,7,9,0,15,2,1,1,1,5,20,1904
31621,81,9499,8,4,4,3,12,7,0,0,2,9,11,2,17,1,0,2,1,2,31,2217
31633,81,9499,10,6,0,0,10,6,2,1,2,6,8,2,13,1,0,2,0,4,6,1672
31657,81,9499,5,1,1,0,6,1,2,2,0,7,7,1,4,0,0,0,0,1,10,1262
31667,81,9499,6,1,4,1,10,2,0,0,3,6,9,0,5,0,0,0,3,2,-1,1278
31683,81,9499,15,7,2,2,17,9,3,2,5,0,5,2,22,0,2,1,3,3,-3,1666
31686,81,9499,2,1,3,1,5,2,2,1,0,2,2,1,6,1,0,1,0,1,-13,1089
31700,81,9499,5,3,2,0,7,3,0,0,1,6,7,1,6,1,0,1,0,1,13,1271
31723,81,9499,9,4,1,0,10,4,3,3,2,3,5,0,11,1,0,0,1,3,7,1190
31728,81,9499,4,1,1,0,5,1,0,0,0,2,2,0,2,2,1,1,1,2,3,1067
31763,81,9499,5,1,3,3,8,4,0,0,1,1,2,0,11,0,3,2,1,0,-7,1170
31797,81,9499,5,1,1,0,6,1,2,2,1,3,4,0,4,0,0,0,1,4,-2,920
31812,81,9499,8,6,4,2,12,8,0,0,3,2,5,0,18,0,0,0,0,3,10,1486
31827,81,9499,3,2,3,2,6,4,2,2,0,1,1,2,12,1,1,0,0,2,9,1353
31839,81,9499,3,0,1,0,4,0,0,0,0,5,5,1,0,1,1,1,0,2,-11,1085
31856,81,9499,4,1,5,1,9,2,4,3,4,4,8,0,8,0,1,0,0,2,-5,1373
31869,81,9499,3,2,2,1,5,3,0,0,1,3,4,1,7,0,1,0,0,0,-11,1123
31886,81,9499,6,3,3,1,9,4,2,1,1,0,1,2,10,3,2,0,1,2,-9,1362
31896,81,9499,4,1,1,1,5,2,0,0,0,2,2,0,5,0,1,1,1,2,-11,1012
31906,81,9499,1,1,2,1,3,2,2,2,0,1,1,1,7,3,1,1,0,2,-8,1169
31922,81,9499,2,0,3,2,5,2,0,0,0,5,5,3,6,0,0,1,0,3,-8,1340
31951,81,9499,2,0,1,1,3,1,0,0,0,2,2,1,3,1,0,1,0,2,-2,1209
31968,81,9499,5,1,4,1,9,2,4,3,2,1,3,0,8,0,0,0,0,3,-16,1098
31981,81,9499,2,1,2,0,4,1,0,0,0,5,5,0,2,0,0,1,0,2,-5,911
32006,81,9499,7,3,4,0,11,3,1,1,1,1,2,0,7,1,1,0,0,3,-9,1079
32013,81,9499,3,2,3,0,6,2,0,0,0,6,6,3,4,1,1,0,0,4,10,1206
32028,81,9499,4,2,1,0,5,2,2,2,1,1,2,0,6,0,1,0,0,2,-14,804
32042,81,9499,3,1,2,0,5,1,1,0,1,1,2,1,2,1,0,0,0,5,-14,666
32053,81,9499,1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,2,-9,1210
32081,81,9499,4,2,1,0,5,2,0,0,1,5,6,4,4,0,1,0,1,1,5,1132
32095,81,9499,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,4,12,897
