game_id,team_id,player_id,Fg2PtAtt,Fg2PtMade,Fg3PtAtt,Fg3PtMade,FgAtt,FgMade,FtAtt,FtMade,OffReb,DefReb,Reb,Ast,Pts,Tov,Stl,Blk,BlkAgainst,FoulPers,PlusMinus,MinSeconds
42628,86,9370,1,1,3,1,4,2,1,1,2,0,2,0,6,1,1,0,0,4,-11,1117
42662,86,9370,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,7,521
42684,86,9370,3,3,0,0,3,3,0,0,0,1,1,2,6,0,0,0,0,0,1,396
42687,86,9370,4,2,4,1,8,3,2,1,0,4,4,2,8,1,0,0,0,4,8,1989
42715,86,9370,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,4,84
42743,86,9370,1,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,2,255
42818,86,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141
42848,86,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
42867,86,9370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155
42888,86,9370,5,4,2,1,7,5,0,0,0,5,5,1,11,2,1,0,0,4,2,1229
42903,86,9370,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,-3,217
42946,86,9370,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,198
42963,86,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
43019,86,9370,0,0,3,1,3,1,0,0,0,0,0,1,3,1,1,0,0,3,0,933
43055,86,9370,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,108
43299,86,9370,3,3,2,1,5,4,6,5,0,1,1,2,14,2,1,0,0,3,-3,1239
43074,86,9370,1,1,1,0,2,1,0,0,0,2,2,5,2,0,1,0,0,2,-8,1025
43099,86,9370,3,1,3,2,6,3,1,1,1,6,7,6,9,0,0,1,0,0,6,2170
43112,86,9370,4,1,3,1,7,2,0,0,1,2,3,2,5,0,0,0,2,0,4,1099
43126,86,9370,3,1,4,4,7,5,0,0,0,1,1,4,14,2,0,0,1,2,8,1629
43141,86,9370,2,2,1,0,3,2,0,0,0,2,2,3,4,3,1,0,0,0,18,1139
43154,86,9370,4,0,2,1,6,1,0,0,2,0,2,4,3,1,0,0,0,3,4,965
43171,86,9370,5,3,3,1,8,4,2,2,0,1,1,2,11,3,1,0,1,2,1,1548
43176,86,9370,2,2,0,0,2,2,0,0,0,0,0,2,4,0,0,0,0,0,-10,853
43193,86,9370,2,1,1,1,3,2,0,0,0,0,0,0,5,0,0,0,0,1,15,849
43210,86,9370,1,1,5,2,6,3,0,0,0,1,1,2,8,1,0,0,0,3,-3,1316
43217,86,9370,6,4,5,3,11,7,2,2,1,3,4,4,19,1,2,1,0,2,27,1564
43266,86,9370,0,0,4,1,4,1,0,0,1,2,3,1,3,0,0,0,0,1,-1,1179
43287,86,9370,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-10,387
42903,86,9283,7,4,4,3,11,7,0,0,0,3,3,1,17,0,2,0,1,1,8,1391
42917,86,9283,7,5,3,1,10,6,2,1,0,3,3,4,14,1,0,0,1,2,16,1412
42939,86,9283,4,3,3,0,7,3,4,3,0,2,2,2,9,1,0,0,0,0,-7,1009
42946,86,9283,7,4,6,2,13,6,0,0,0,4,4,2,14,4,0,1,1,1,17,1191
42963,86,9283,7,4,7,3,14,7,0,0,1,1,2,0,17,3,0,0,2,2,-10,1393
42977,86,9283,6,3,4,2,10,5,4,2,1,2,3,3,14,0,1,0,0,1,1,1261
42992,86,9283,5,3,2,0,7,3,5,4,0,3,3,4,10,1,1,0,0,1,6,857
43006,86,9283,6,2,3,2,9,4,1,1,2,2,4,1,11,0,1,0,0,1,11,1406
43019,86,9283,5,4,5,1,10,5,0,0,0,6,6,2,11,2,1,0,0,2,13,1193
43040,86,9283,5,2,3,1,8,3,2,1,1,1,2,3,8,1,0,0,0,1,-8,1179
43055,86,9283,7,2,5,4,12,6,5,5,0,2,2,1,21,2,1,0,0,4,-9,1522
43299,86,9283,5,1,3,0,8,1,2,2,0,0,0,4,4,2,0,0,2,1,-17,983
43074,86,9283,4,2,10,6,14,8,2,1,0,0,0,1,23,2,2,0,0,1,-3,1606
43088,86,9283,7,5,5,1,12,6,2,1,0,3,3,3,14,1,0,0,0,3,-2,1463
43099,86,9283,4,2,9,4,13,6,3,3,2,0,2,0,19,0,0,0,1,1,1,1891
43112,86,9283,4,2,7,3,11,5,4,4,0,2,2,1,17,0,1,0,0,3,4,1684
43126,86,9283,5,2,2,0,7,2,0,0,0,0,0,1,4,1,0,0,2,2,-10,1248
43141,86,9283,12,5,2,0,14,5,4,3,3,1,4,2,13,0,2,1,0,2,12,1553
43154,86,9283,9,5,3,1,12,6,5,5,0,1,1,0,18,0,0,0,0,1,8,1709
43171,86,9283,10,4,3,1,13,5,0,0,0,0,0,2,11,1,1,0,2,2,-17,1603
43176,86,9283,3,1,3,1,6,2,0,0,1,1,2,1,5,1,0,0,0,4,-9,1139
43193,86,9283,9,5,4,4,13,9,2,1,0,4,4,2,23,3,0,0,0,2,-1,1782
43210,86,9283,7,5,2,0,9,5,7,6,0,1,1,1,16,1,3,0,0,1,16,1510
43217,86,9283,9,3,2,0,11,3,0,0,0,0,0,1,6,0,0,1,0,1,-15,1115
43237,86,9283,10,5,2,0,12,5,0,0,0,0,0,1,10,2,2,0,0,1,-9,1317
43243,86,9283,7,2,0,0,7,2,2,2,1,1,2,1,6,1,1,0,2,1,-8,1081
43266,86,9283,3,1,6,4,9,5,2,2,1,0,1,3,16,1,0,0,1,2,11,1332
43287,86,9283,5,1,0,0,5,1,0,0,0,1,1,1,2,0,0,0,0,0,-11,371
42070,86,9107,5,2,5,1,10,3,4,4,1,4,5,2,11,1,2,0,0,2,7,2084
42087,86,9107,6,4,2,2,8,6,0,0,0,4,4,1,14,0,1,0,1,1,4,1498
42099,86,9107,1,0,2,0,3,0,0,0,0,2,2,0,0,3,1,1,0,4,-13,1116
42119,86,9107,3,1,7,3,10,4,0,0,1,1,2,0,11,0,0,0,1,2,1,1854
42127,86,9107,1,1,2,1,3,2,2,0,0,1,1,1,5,1,0,0,0,0,-9,1259
42146,86,9107,2,1,5,1,7,2,2,0,1,3,4,2,5,1,2,0,0,0,-14,1251
42159,86,9107,1,0,4,1,5,1,2,2,0,5,5,1,5,1,0,0,1,1,1,1204
42174,86,9107,5,3,5,0,10,3,3,3,1,3,4,0,9,0,1,0,0,2,-24,2013
42189,86,9107,5,3,2,1,7,4,8,8,2,5,7,1,17,1,2,0,0,4,15,2039
42205,86,9107,4,2,1,0,5,2,2,1,1,2,3,0,5,1,0,0,0,1,-22,1401
42219,86,9107,3,0,2,1,5,1,2,2,0,1,1,1,5,1,0,0,2,4,5,1521
42235,86,9107,1,0,1,1,2,1,0,0,1,4,5,2,3,3,1,0,0,4,2,1434
42251,86,9107,7,3,6,1,13,4,6,6,3,4,7,3,15,0,0,0,1,2,9,2095
42262,86,9107,7,3,5,2,12,5,1,1,1,0,1,0,13,3,0,0,1,3,-17,1346
42277,86,9107,3,0,3,1,6,1,2,2,2,1,3,3,5,1,0,0,0,3,3,1608
42290,86,9107,6,2,3,1,9,3,2,2,1,4,5,0,9,0,1,0,2,2,1,1653
42313,86,9107,6,3,5,2,11,5,6,6,2,3,5,0,18,0,0,0,0,1,23,1543
42324,86,9107,2,1,3,3,5,4,3,3,0,1,1,1,14,1,2,0,0,0,6,1581
42341,86,9107,4,3,7,2,11,5,0,0,0,2,2,2,12,1,0,0,0,4,-15,1664
42360,86,9107,1,0,3,0,4,0,2,2,0,2,2,0,2,2,1,0,0,3,-3,1233
42367,86,9107,1,0,1,0,2,0,0,0,0,2,2,0,0,2,0,0,0,5,4,1198
42382,86,9107,5,4,5,2,10,6,2,1,0,2,2,3,15,0,0,0,0,2,7,1716
42398,86,9107,0,0,4,1,4,1,2,2,0,0,0,0,5,0,1,0,0,0,-1,1326
42413,86,9107,1,0,7,3,8,3,0,0,0,0,0,2,9,2,2,1,1,1,9,1269
42424,86,9107,3,2,3,0,6,2,0,0,0,2,2,1,4,0,0,0,0,1,-2,1432
42439,86,9107,2,0,5,1,7,1,3,3,2,4,6,2,6,0,0,1,0,3,2,1428
42449,86,9107,5,2,4,2,9,4,2,2,2,3,5,0,12,0,2,1,0,3,7,2006
42466,86,9107,4,3,6,2,10,5,1,1,1,0,1,1,13,2,0,1,1,3,14,1603
42484,86,9107,4,4,7,1,11,5,0,0,0,0,0,2,11,1,0,0,0,4,5,1489
42499,86,9107,4,3,1,1,5,4,0,0,1,2,3,0,9,0,2,0,0,0,-5,1214
42508,86,9107,3,2,2,1,5,3,0,0,0,1,1,1,7,0,0,0,0,3,3,1366
42522,86,9107,5,4,5,0,10,4,2,2,1,5,6,2,10,1,1,0,1,4,5,2174
42536,86,9107,6,2,0,0,6,2,0,0,1,1,2,1,4,0,1,0,0,3,-4,1731
42563,86,9107,5,2,5,3,10,5,2,2,4,2,6,0,15,0,1,0,0,4,-1,1729
42582,86,9107,5,2,1,0,6,2,4,4,2,3,5,1,8,0,2,1,1,1,2,1757
42603,86,9107,3,1,0,0,3,1,0,0,2,2,4,1,2,2,1,0,1,1,-10,1268
42618,86,9107,4,2,8,4,12,6,2,1,0,2,2,3,17,1,2,1,0,2,-5,1434
42628,86,9107,6,2,6,0,12,2,2,2,1,8,9,2,6,1,0,0,1,2,-15,1676
42650,86,9107,3,1,4,0,7,1,0,0,1,3,4,3,2,0,2,0,0,2,29,1463
42662,86,9107,2,2,3,0,5,2,0,0,0,4,4,0,4,0,0,1,0,2,-35,1268
42684,86,9107,4,3,2,1,6,4,2,2,0,2,2,0,11,1,2,0,1,5,-17,1120
42687,86,9107,2,1,3,1,5,2,2,0,0,2,2,1,5,1,2,2,0,1,2,1429
42715,86,9107,3,2,4,1,7,3,0,0,0,2,2,1,7,0,1,0,1,3,-4,1288
42733,86,9107,3,2,2,2,5,4,0,0,2,3,5,0,10,1,1,0,0,3,3,1353
42743,86,9107,7,5,5,2,12,7,1,1,1,3,4,4,17,2,1,0,0,2,-24,1563
42766,86,9107,2,1,4,3,6,4,2,2,0,4,4,0,13,0,0,0,0,2,-5,1897
42784,86,9107,1,0,2,0,3,0,4,3,1,2,3,1,3,0,1,0,0,1,-11,966
42805,86,9107,4,3,2,1,6,4,4,3,1,2,3,0,12,0,0,1,0,2,12,1532
42818,86,9107,3,1,5,2,8,3,0,0,0,3,3,1,8,1,0,0,1,1,-16,1590
42825,86,9107,5,3,2,1,7,4,2,2,0,7,7,1,11,1,1,0,0,4,2,1611
42848,86,9107,3,1,3,2,6,3,0,0,0,1,1,2,8,1,0,0,0,5,-16,1480
42867,86,9107,3,1,3,0,6,1,2,0,1,1,2,0,2,1,0,1,2,2,-11,1543
42876,86,9107,3,2,2,1,5,3,4,3,0,2,2,2,10,0,1,0,0,4,-2,1417
42087,86,9159,0,0,1,1,1,1,0,0,0,1,1,1,3,0,0,0,0,0,5,74
42099,86,9159,2,1,1,1,3,2,0,0,1,0,1,0,5,0,0,0,0,1,11,501
42119,86,9159,2,2,1,1,3,3,1,1,0,1,1,0,8,0,0,0,0,0,4,436
42127,86,9159,1,1,1,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,-6,287
42146,86,9159,1,0,3,0,4,0,2,2,0,2,2,0,2,1,2,0,0,3,0,975
42159,86,9159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,104
42174,86,9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,43
42189,86,9159,1,0,2,1,3,1,0,0,0,2,2,0,3,0,0,0,0,2,3,686
42205,86,9159,2,2,4,1,6,3,0,0,0,5,5,1,7,1,0,0,0,2,5,620
42235,86,9159,1,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,-4,410
42251,86,9159,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-2,178
42262,86,9159,0,0,6,3,6,3,0,0,0,5,5,0,9,1,1,2,0,4,20,1473
42277,86,9159,4,3,4,1,8,4,0,0,1,7,8,1,9,0,0,1,0,1,14,1212
42290,86,9159,0,0,1,0,1,0,0,0,0,3,3,1,0,2,1,0,0,3,-4,643
42313,86,9159,4,2,3,2,7,4,0,0,0,2,2,2,10,0,0,0,0,1,5,1337
42324,86,9159,4,3,3,1,7,4,0,0,1,2,3,0,9,0,0,0,0,2,1,973
42341,86,9159,1,1,1,0,2,1,0,0,0,7,7,2,2,0,0,1,0,2,12,1147
42360,86,9159,2,2,3,2,5,4,2,2,0,3,3,2,12,0,2,0,0,4,23,1115
42367,86,9159,2,1,2,0,4,1,0,0,0,4,4,1,2,2,1,0,0,2,-10,1261
42382,86,9159,3,2,1,0,4,2,0,0,2,1,3,0,4,1,0,0,0,1,-3,752
42398,86,9159,4,3,1,0,5,3,0,0,0,4,4,0,6,0,0,0,0,4,1,821
42413,86,9159,2,1,1,0,3,1,0,0,0,2,2,0,2,0,0,0,0,2,13,1507
42424,86,9159,1,1,3,1,4,2,0,0,0,3,3,3,5,1,0,0,0,1,8,1072
42439,86,9159,1,1,2,0,3,1,0,0,0,0,0,1,2,0,0,1,1,1,-7,516
42449,86,9159,3,2,2,0,5,2,2,2,0,2,2,0,6,1,1,0,0,2,-1,1165
42466,86,9159,4,3,0,0,4,3,0,0,0,1,1,1,6,0,1,1,0,0,6,909
42484,86,9159,2,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,429
42499,86,9159,1,1,1,0,2,1,0,0,0,2,2,0,2,0,1,0,0,0,2,321
42508,86,9159,1,1,2,1,3,2,0,0,0,0,0,1,5,0,0,0,0,0,3,558
42536,86,9159,1,1,1,0,2,1,0,0,0,4,4,1,2,0,0,1,0,0,2,915
42582,86,9159,2,1,2,1,4,2,0,0,0,1,2,0,5,1,0,0,0,0,-13,609
42618,86,9159,2,2,0,0,2,2,0,0,0,1,1,0,4,0,1,0,0,1,-2,290
42628,86,9159,1,0,2,0,3,0,0,0,0,2,2,1,0,0,0,1,0,0,7,333
42662,86,9159,2,1,2,1,4,2,0,0,0,1,1,0,5,0,0,0,0,0,6,369
42684,86,9159,2,0,2,2,4,2,0,0,0,1,1,2,6,0,0,0,0,2,-5,622
42715,86,9159,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,4,84
42743,86,9159,1,1,2,1,3,2,0,0,0,0,0,1,5,1,1,0,0,1,4,533
42784,86,9159,2,2,2,0,4,2,0,0,0,1,1,1,4,0,0,1,0,1,-5,802
42805,86,9159,4,2,3,1,7,3,0,0,1,6,7,2,7,1,1,0,1,1,7,1238
42818,86,9159,2,2,7,4,9,6,4,4,0,6,6,0,20,1,0,2,0,3,-3,1271
42825,86,9159,5,4,4,2,9,6,2,2,1,3,4,1,16,1,1,1,0,3,-7,1239
42848,86,9159,2,1,2,0,4,1,2,1,0,7,7,0,3,1,1,0,0,0,-7,1052
42867,86,9159,1,1,3,1,4,2,0,0,0,2,2,0,5,0,0,0,0,1,-1,598
42876,86,9159,3,2,6,0,9,2,0,0,1,5,6,0,4,2,1,0,0,1,0,1191
42070,86,9271,7,3,1,0,8,3,0,0,0,0,0,0,6,1,0,0,1,3,-2,854
42087,86,9271,5,4,2,0,7,4,2,2,1,0,1,1,10,1,1,0,0,1,10,1059
42099,86,9271,5,2,1,0,6,2,4,3,1,0,1,1,7,2,1,0,0,0,-17,1249
42119,86,9271,5,3,1,1,6,4,8,7,0,2,2,2,16,0,0,0,0,1,10,1433
42127,86,9271,6,3,5,2,11,5,6,6,0,6,6,3,18,0,1,2,0,2,5,1632
42146,86,9271,5,3,3,0,8,3,1,1,0,3,3,1,7,2,0,0,0,1,-18,975
42159,86,9271,5,2,1,0,6,2,3,2,1,1,2,0,6,0,0,0,1,3,-9,844
42174,86,9271,6,5,2,1,8,6,4,2,0,3,3,1,15,2,2,0,0,5,7,1206
42189,86,9271,1,1,2,1,3,2,4,2,0,2,2,5,7,3,1,0,0,4,-4,1516
42205,86,9271,7,3,2,1,9,4,0,0,1,3,4,2,9,0,1,1,2,3,16,1565
42219,86,9271,5,1,0,0,5,1,2,2,0,1,1,0,4,1,0,0,1,1,2,991
42235,86,9271,12,9,3,2,15,11,3,3,1,4,5,2,27,0,3,0,1,5,8,2263
42251,86,9271,4,2,0,0,4,2,6,5,0,1,1,1,9,3,3,0,0,1,2,902
42262,86,9271,3,1,4,1,7,2,2,1,0,4,5,0,6,1,0,0,1,2,4,1061
42277,86,9271,8,5,0,0,8,5,4,3,4,3,7,1,13,1,0,0,1,3,3,1300
42290,86,9271,5,3,0,0,5,3,2,2,1,1,2,2,8,1,0,0,1,1,-3,938
42313,86,9271,5,2,5,2,10,4,2,1,2,1,3,1,11,2,0,0,1,0,5,1345
42324,86,9271,3,1,3,1,6,2,0,0,0,2,2,1,5,0,0,0,0,3,-4,933
42341,86,9271,6,3,1,0,7,3,0,0,1,2,3,4,6,1,1,0,0,2,4,954
42360,86,9271,9,6,3,0,12,6,2,2,4,6,10,3,14,1,0,1,0,0,25,1647
42367,86,9271,3,2,1,0,4,2,2,2,0,4,4,2,6,1,0,1,1,3,-2,1599
42382,86,9271,8,4,1,0,9,4,4,4,1,2,3,2,12,1,1,1,0,2,9,1160
42398,86,9271,6,3,0,0,6,3,3,3,1,3,4,1,9,0,3,0,1,1,3,1460
42413,86,9271,7,5,3,1,10,6,1,1,0,8,8,2,14,0,0,0,0,2,13,1507
42424,86,9271,7,5,1,1,8,6,4,4,2,1,3,1,17,0,0,1,2,0,5,1443
42439,86,9271,7,3,1,0,8,3,1,1,1,3,4,1,7,1,0,0,1,5,-17,1424
42449,86,9271,7,4,1,1,8,5,2,2,1,5,6,1,13,2,2,0,1,2,25,1822
42466,86,9271,9,7,3,0,12,7,3,3,0,3,3,1,17,1,0,0,1,2,-8,1539
42484,86,9271,8,3,1,0,9,3,2,2,2,5,7,0,8,1,0,0,0,2,-4,1484
42499,86,9271,1,0,3,3,4,3,2,2,0,1,1,4,11,1,0,0,0,2,18,1028
42508,86,9271,8,4,4,1,12,5,5,4,2,3,5,2,15,0,0,2,0,0,5,1745
42522,86,9271,5,3,0,0,5,3,9,7,0,4,4,1,13,0,0,1,1,0,1,1501
42536,86,9271,5,3,1,0,6,3,4,4,1,3,4,0,10,0,0,0,0,1,-4,1463
42563,86,9271,5,0,1,1,6,1,0,0,0,0,0,0,3,1,0,0,0,3,-6,1177
42582,86,9271,7,4,2,0,9,4,0,0,1,1,2,1,8,2,0,0,1,2,-15,1567
42603,86,9271,8,2,4,4,12,6,6,6,2,3,5,0,22,1,1,2,0,1,7,1599
42618,86,9271,2,0,3,0,5,0,12,10,0,4,4,5,10,0,2,0,1,2,24,1504
42628,86,9271,9,3,2,0,11,3,7,7,1,2,3,0,13,3,0,2,1,2,-6,1612
42650,86,9271,4,2,1,0,5,2,2,2,1,0,1,1,6,1,1,1,0,3,-27,1314
42662,86,9271,10,6,5,3,15,9,3,1,2,1,3,3,22,2,0,0,0,1,7,1612
42684,86,9271,6,3,3,1,9,4,4,4,1,2,3,0,13,2,0,0,1,2,-22,1343
42687,86,9271,7,4,1,0,8,4,5,5,0,2,2,0,13,0,0,0,1,0,-9,1179
42715,86,9271,6,3,3,0,9,3,0,0,3,1,4,0,6,0,1,0,1,3,-3,1530
42733,86,9271,7,4,1,0,8,4,2,2,1,7,8,1,10,0,2,1,0,3,-3,1606
42743,86,9271,6,4,2,0,8,4,5,4,1,3,4,0,12,0,0,1,0,1,-5,1299
42766,86,9271,4,3,0,0,4,3,2,2,2,2,4,0,8,2,1,0,1,2,-7,983
42784,86,9271,6,5,0,0,6,5,2,1,2,0,2,2,11,0,0,1,0,0,-5,814
42805,86,9271,4,2,2,0,6,2,2,1,0,2,2,1,5,2,0,0,1,1,-1,1194
42818,86,9271,2,1,1,1,3,2,2,1,0,0,0,0,6,0,0,0,0,1,7,714
42825,86,9271,2,0,0,0,2,0,2,2,0,1,1,1,2,0,0,0,0,1,0,1299
42848,86,9271,6,3,1,0,7,3,0,0,0,4,4,2,6,1,0,0,0,5,-18,1288
42867,86,9271,6,4,2,0,8,4,4,4,0,4,4,0,12,0,0,1,0,2,-4,1432
42876,86,9271,6,4,0,0,6,4,6,5,1,5,6,2,13,2,0,0,2,3,6,1756
42888,86,9271,12,6,4,3,16,9,3,3,1,2,3,4,24,0,0,1,3,0,21,1923
42903,86,9271,5,3,1,0,6,3,4,4,2,1,3,1,10,2,0,0,0,2,2,1005
42917,86,9271,5,3,2,0,7,3,4,4,0,4,4,1,10,0,0,0,0,4,14,1595
42939,86,9271,3,2,3,0,6,2,1,1,0,0,0,1,5,1,0,0,0,1,1,985
42946,86,9271,5,2,1,0,6,2,2,2,1,3,4,1,6,0,0,0,0,2,3,904
42963,86,9271,6,5,3,1,9,6,2,1,0,2,2,1,14,2,1,0,0,0,-10,1263
42992,86,9271,3,0,3,1,6,1,2,2,0,4,4,1,5,2,0,0,0,2,6,1177
43040,86,9271,4,3,3,1,7,4,2,1,0,1,1,0,10,1,0,1,0,0,8,1004
43055,86,9271,7,3,5,0,12,3,2,2,1,3,4,1,8,2,0,0,0,2,8,1470
43299,86,9271,5,1,3,1,8,2,2,2,0,3,3,0,7,0,0,1,1,3,-5,1322
43074,86,9271,9,3,3,1,12,4,2,2,0,4,4,1,11,1,3,3,0,3,18,1649
43088,86,9271,8,4,4,1,12,5,6,5,1,4,5,4,16,1,0,0,1,3,-9,2028
43099,86,9271,8,6,6,2,14,8,5,3,0,4,4,2,21,1,1,1,0,2,-4,2566
43112,86,9271,6,5,2,0,8,5,4,4,0,0,0,3,14,2,1,1,0,2,4,2442
43126,86,9271,5,2,4,2,9,4,6,5,0,2,2,1,15,1,0,1,0,5,4,2278
43141,86,9271,2,1,3,1,5,2,0,0,0,2,2,0,5,2,0,0,0,0,12,697
43171,86,9271,6,2,4,0,10,2,2,1,1,3,4,1,5,1,2,0,3,2,-7,1864
43176,86,9271,11,5,4,1,15,6,5,5,1,0,1,1,18,0,1,0,1,1,13,1897
43193,86,9271,5,1,2,0,7,1,1,1,1,0,1,2,3,0,1,1,2,2,-11,1458
43210,86,9271,4,2,0,0,4,2,0,0,1,2,3,0,4,1,0,0,1,0,5,1047
43217,86,9271,5,3,5,2,10,5,0,0,0,1,1,1,12,1,1,3,0,3,8,1519
43237,86,9271,7,6,3,2,10,8,3,3,0,1,1,1,21,1,1,0,0,0,13,1897
43243,86,9271,6,5,6,5,12,10,8,8,1,4,5,3,33,2,0,0,0,5,3,2485
43266,86,9271,4,3,2,0,6,3,5,4,1,1,2,0,10,0,1,1,0,4,-2,1756
43287,86,9271,2,1,1,0,3,1,0,0,1,1,2,1,2,0,0,1,0,0,5,633
42903,86,9248,4,1,4,2,8,3,4,4,0,3,3,1,12,3,0,0,0,3,17,1272
42917,86,9248,3,2,4,1,7,3,0,0,1,0,1,4,7,0,1,0,1,3,-5,1422
42939,86,9248,6,2,4,0,10,2,3,2,1,2,3,3,6,3,1,0,0,2,0,1868
42946,86,9248,7,4,4,1,11,5,8,7,2,0,2,1,18,3,1,3,0,2,15,2061
42963,86,9248,5,1,2,0,7,1,0,0,2,0,2,1,2,0,0,1,1,2,-9,1528
42977,86,9248,13,6,4,3,17,9,8,5,1,2,3,5,26,1,3,0,0,3,5,2192
42992,86,9248,6,3,4,0,10,3,2,1,2,1,3,3,7,1,0,1,1,2,-7,1349
43006,86,9248,6,3,4,3,10,6,2,2,2,2,4,4,17,2,0,0,2,3,-13,2019
43019,86,9248,4,1,1,0,5,1,1,1,2,1,3,5,3,0,0,0,1,2,9,1405
43040,86,9248,3,2,3,1,6,3,0,0,0,1,1,5,7,0,0,1,0,2,9,1853
43055,86,9248,1,1,4,2,5,3,3,2,0,3,3,5,10,1,1,1,0,4,-2,1949
43299,86,9248,5,3,3,1,8,4,0,0,0,0,0,3,9,1,0,0,0,3,-9,1628
43074,86,9248,3,1,6,2,9,3,2,2,0,3,3,2,10,2,2,0,0,3,20,1611
43088,86,9248,1,1,4,2,5,3,0,0,1,3,4,3,8,1,2,1,0,4,-3,2137
43099,86,9248,3,1,4,1,7,2,4,3,3,3,6,2,8,1,1,0,0,1,14,1972
43112,86,9248,0,0,2,0,2,0,0,0,0,3,3,3,0,1,0,1,1,0,2,1242
43126,86,9248,9,8,2,2,11,10,0,0,0,3,3,0,22,2,2,1,0,4,3,2153
43141,86,9248,3,2,2,1,5,3,0,0,0,5,5,2,7,1,1,2,0,2,32,1574
43154,86,9248,6,3,5,3,11,6,2,2,2,2,4,5,17,1,2,1,1,2,13,2225
