game_id,team_id,player_id,Fg2PtAtt,Fg2PtMade,Fg3PtAtt,Fg3PtMade,FgAtt,FgMade,FtAtt,FtMade,OffReb,DefReb,Reb,Ast,Pts,Tov,Stl,Blk,BlkAgainst,FoulPers,PlusMinus,MinSeconds
34900,86,9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941,86,9153,2,2,1,0,3,2,0,0,0,4,4,2,4,0,3,0,0,0,19,1352
33958,86,9153,3,1,1,0,4,1,0,0,0,0,0,0,2,2,0,0,2,2,-3,987
33969,86,9153,2,0,6,2,8,2,0,0,0,2,2,1,6,0,0,0,0,1,-3,1187
33987,86,9153,1,1,3,2,4,3,4,3,0,4,4,2,11,0,0,0,0,2,10,1067
34008,86,9153,0,0,1,0,1,0,4,3,0,1,1,1,3,0,0,0,0,1,-5,763
34020,86,9153,1,0,4,2,5,2,0,0,1,0,1,0,6,2,0,0,0,2,7,805
34040,86,9153,0,0,4,1,4,1,0,0,0,1,1,1,3,0,1,0,0,2,-8,809
34062,86,9153,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,-12,773
34080,86,9153,3,1,3,0,6,1,0,0,0,3,3,0,2,0,0,1,0,3,-2,1005
34093,86,9153,1,1,2,1,3,2,0,0,0,2,2,1,5,0,0,0,0,0,0,1128
34100,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34116,86,9153,1,1,2,1,3,2,0,0,0,5,5,0,5,2,0,1,0,1,2,1130
34155,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34167,86,9153,0,0,3,1,3,1,2,2,0,0,0,1,5,0,0,0,1,0,3,844
34185,86,9153,3,1,3,0,6,1,0,0,0,0,0,1,2,0,0,0,1,1,-2,522
34202,86,9153,1,1,3,1,4,2,0,0,0,1,1,2,5,1,0,0,0,0,-11,696
34219,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34245,86,9153,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,438
34267,86,9153,0,0,3,1,3,1,0,0,0,2,2,1,3,0,0,0,0,1,5,908
34278,86,9153,1,0,2,1,3,1,2,2,0,2,2,1,5,0,0,0,0,1,19,1295
34289,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34319,86,9153,2,1,4,2,6,3,5,3,1,5,6,0,11,0,1,0,0,1,1,1397
34342,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34363,86,9153,0,0,2,1,2,1,0,0,0,2,2,0,3,2,0,0,0,3,2,867
34369,86,9153,2,1,2,1,4,2,0,0,1,1,2,2,5,1,0,0,0,2,-9,802
34384,86,9153,5,4,4,2,9,6,0,0,2,2,4,1,14,2,0,0,0,4,-3,1310
34397,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34404,86,9153,3,1,1,1,4,2,2,1,0,4,4,1,6,1,1,0,0,2,-14,1702
34428,86,9153,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-5,196
34444,86,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33969,86,10161,2,1,1,0,3,1,0,0,1,0,1,1,2,0,0,0,0,0,10,306
33987,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34062,86,10161,2,1,0,0,2,1,0,0,0,2,2,0,2,0,0,0,0,1,-2,452
34080,86,10161,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,329
34093,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34100,86,10161,4,2,0,0,4,2,6,5,0,3,3,2,9,2,0,0,0,1,-5,803
34116,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34167,86,10161,4,2,0,0,4,2,2,1,0,1,1,4,5,2,0,1,0,1,-4,828
34185,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34202,86,10161,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,363
34219,86,10161,3,0,0,0,3,0,2,2,0,1,1,1,2,2,0,0,0,1,2,683
34226,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34267,86,10161,5,2,1,0,6,2,0,0,0,0,0,3,4,1,0,0,0,1,1,610
34278,86,10161,4,3,0,0,4,3,0,0,0,0,0,2,6,0,0,0,0,1,5,264
34289,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34308,86,10161,2,1,0,0,2,1,0,0,0,4,4,0,2,0,0,0,0,3,-3,465
34319,86,10161,6,2,2,2,8,4,6,4,1,2,3,4,14,1,2,0,0,1,-3,1396
34342,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34369,86,10161,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,99
34384,86,10161,5,4,2,0,7,4,4,3,0,1,1,3,11,1,1,1,0,4,-22,957
34397,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34404,86,10161,7,2,1,0,8,2,8,7,0,3,3,2,11,1,1,0,1,0,-7,1198
34428,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34444,86,10161,4,3,2,2,6,5,2,1,0,0,0,2,13,0,2,1,0,2,3,1154
34454,86,10161,11,6,0,0,11,6,0,0,0,1,1,2,12,0,0,0,0,2,12,1320
34472,86,10161,9,3,2,0,11,3,3,3,0,5,5,1,9,0,0,0,0,2,-10,974
34487,86,10161,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,7,256
34505,86,10161,2,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,-1,458
34516,86,10161,3,2,0,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,5,296
34525,86,10161,5,0,1,0,6,0,4,2,0,2,2,3,2,0,1,0,2,2,-3,788
34539,86,10161,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,46
34559,86,10161,4,1,2,0,6,1,0,0,0,0,0,3,2,0,0,0,1,1,-1,399
34576,86,10161,2,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,-4,121
34597,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34620,86,10161,2,1,0,0,2,1,4,1,0,0,0,1,3,3,2,0,0,2,-7,655
34636,86,10161,5,3,2,1,7,4,0,0,1,1,2,1,9,1,0,1,0,1,-8,1016
34652,86,10161,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,1,1,-10,691
34662,86,10161,2,2,0,0,2,2,0,0,0,0,0,1,4,0,1,0,0,0,8,240
34671,86,10161,3,1,2,2,5,3,2,1,0,1,1,3,9,3,1,1,0,2,14,1033
34699,86,10161,5,2,1,0,6,2,0,0,0,1,1,3,4,1,1,0,2,2,-7,864
34709,86,10161,1,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,1,1,0,532
34723,86,10161,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,352
34736,86,10161,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,-5,335
34751,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59
34772,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34775,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,158
34793,86,10161,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,156
34811,86,10161,4,0,0,0,4,0,0,0,0,0,0,1,0,4,3,0,0,1,-8,529
34824,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34876,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34971,86,10161,10,4,2,0,12,4,2,2,0,2,2,2,10,2,0,0,0,1,-12,928
34983,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35039,86,10161,4,2,0,0,4,2,0,0,0,1,1,1,4,1,1,0,0,0,3,414
35062,86,10161,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,1,1,24
35068,86,10161,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,-4,174
35091,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35145,86,10161,3,2,0,0,3,2,0,0,0,1,1,4,4,1,1,0,1,0,5,418
35158,86,10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941,86,9159,1,0,5,2,6,2,0,0,2,2,4,0,6,1,1,1,0,4,7,849
33958,86,9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33987,86,9159,9,3,3,1,12,4,2,2,1,3,4,0,11,0,0,0,0,2,5,878
34008,86,9159,4,1,3,3,7,4,0,0,0,1,1,0,11,1,1,1,0,2,10,877
34020,86,9159,1,0,8,4,9,4,0,0,0,2,2,2,12,0,2,0,0,3,0,1105
34040,86,9159,7,2,8,3,15,5,0,0,2,5,7,1,13,0,0,0,1,0,10,1616
34062,86,9159,4,1,4,2,8,3,0,0,0,0,0,1,8,1,0,1,0,0,-1,860
34080,86,9159,3,1,12,6,15,7,0,0,0,3,3,0,20,1,0,3,1,3,10,1484
34093,86,9159,2,2,8,5,10,7,2,2,1,2,3,1,21,0,0,1,0,2,-9,1177
34100,86,9159,1,1,8,2,9,3,0,0,0,5,5,2,8,4,0,2,0,2,-10,1647
34116,86,9159,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,9,543
34155,86,9159,0,0,6,4,6,4,2,2,0,3,3,1,14,0,0,1,0,0,1,828
34167,86,9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34219,86,9159,1,0,1,0,2,0,6,5,0,5,5,0,5,1,0,0,0,4,-5,914
34226,86,9159,4,4,2,1,6,5,0,0,0,2,2,0,11,0,1,0,0,2,5,1266
34245,86,9159,2,1,5,2,7,3,2,2,1,4,5,2,10,1,0,0,0,1,-3,1144
34267,86,9159,1,0,3,2,4,2,0,0,0,0,0,0,6,0,1,0,0,2,2,783
34278,86,9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34308,86,9159,2,1,4,1,6,2,3,3,0,1,1,1,8,1,0,0,0,2,-4,878
34319,86,9159,2,0,2,0,4,0,0,0,0,3,3,0,0,0,1,0,0,2,-7,1357
34342,86,9159,1,1,2,2,3,3,0,0,0,0,0,2,8,0,1,0,0,1,7,845
34363,86,9159,4,2,7,3,11,5,2,2,1,2,3,2,15,0,0,0,0,4,12,1480
34369,86,9159,3,2,5,2,8,4,0,0,0,1,1,0,10,0,0,0,0,3,10,1317
34384,86,9159,4,4,5,1,9,5,1,1,0,6,6,2,12,1,0,0,0,1,-10,1330
34397,86,9159,2,2,5,2,7,4,0,0,0,2,2,0,10,3,0,0,0,2,-3,991
34404,86,9159,3,1,5,3,8,4,0,0,0,4,4,1,11,3,0,0,0,5,-18,1070
34428,86,9159,2,0,2,1,4,1,0,0,1,2,3,0,3,0,0,0,1,0,-9,926
34444,86,9159,1,0,2,1,3,1,2,2,0,3,3,0,5,0,0,0,0,1,3,1032
34454,86,9159,2,1,7,4,9,5,2,0,0,6,6,0,14,2,0,1,0,3,17,1499
34472,86,9159,5,3,6,3,11,6,0,0,2,3,5,0,15,0,1,0,0,0,-9,1796
34487,86,9159,2,1,4,1,6,2,0,0,0,5,5,0,5,0,4,1,0,3,-5,1483
34505,86,9159,2,2,6,2,8,4,0,0,0,4,4,0,10,0,0,0,0,1,13,1098
34516,86,9159,3,1,3,0,6,1,3,3,1,2,3,0,5,1,0,1,0,2,-12,1110
34525,86,9159,5,0,1,1,6,1,2,1,4,1,5,0,4,1,0,1,0,3,-11,731
34539,86,9159,2,1,5,2,7,3,2,2,0,0,0,1,10,0,3,0,1,4,-4,1150
34559,86,9159,1,0,2,0,3,0,0,0,0,2,2,2,0,0,0,0,0,0,-17,969
34576,86,9159,3,2,8,4,11,6,2,2,2,8,10,2,18,0,1,0,0,5,16,1777
34597,86,9159,6,2,2,0,8,2,5,4,1,3,4,0,8,1,0,0,2,0,-21,1017
34611,86,9159,1,0,3,1,4,1,0,0,1,0,1,0,3,0,0,1,0,2,-7,315
34620,86,9159,1,1,5,2,6,3,0,0,0,2,2,0,8,2,0,1,0,1,-2,1116
34636,86,9159,2,1,5,1,7,2,0,0,3,5,8,0,5,0,0,1,0,1,-10,1106
34652,86,9159,2,2,2,0,4,2,0,0,0,5,5,1,4,0,0,0,0,1,-3,905
34662,86,9159,2,1,6,3,8,4,2,2,2,5,7,0,13,2,0,2,1,1,-2,1155
34671,86,9159,4,4,9,3,13,7,2,1,0,4,4,1,18,0,1,2,0,0,17,1294
34699,86,9159,1,1,8,4,9,5,2,0,1,2,3,2,14,2,0,0,0,2,14,931
34709,86,9159,1,1,3,1,4,2,0,0,0,4,4,1,5,2,0,0,0,4,-1,699
34723,86,9159,4,1,3,1,7,2,0,0,0,5,5,0,5,0,0,0,0,1,-3,706
34736,86,9159,2,1,4,1,6,2,2,2,0,6,6,1,7,0,0,1,0,0,2,873
34751,86,9159,1,1,3,2,4,3,0,0,0,1,1,0,8,1,0,0,0,2,4,687
34772,86,9159,4,3,11,4,15,7,3,3,2,8,10,1,21,0,0,2,0,1,17,1958
34775,86,9159,2,1,6,0,8,1,2,2,0,8,8,2,4,1,0,0,0,4,13,1818
34793,86,9159,7,3,7,2,14,5,2,2,0,4,4,0,14,2,0,2,1,1,-1,1600
34811,86,9159,4,1,7,3,11,4,0,0,0,5,5,2,11,0,1,0,0,3,-8,1941
34824,86,9159,4,1,2,0,6,1,2,2,1,2,3,2,4,1,0,0,1,2,-1,824
34839,86,9159,0,0,4,1,4,1,0,0,0,2,2,0,3,0,0,0,0,2,-1,759
34853,86,9159,1,1,6,3,7,4,0,0,1,3,4,1,11,1,0,1,0,3,17,1470
34861,86,9159,7,6,5,3,12,9,1,0,0,4,4,0,21,2,2,1,0,2,-12,1351
34876,86,9159,1,0,2,1,3,1,4,2,0,3,3,0,5,3,0,0,0,2,-15,833
34900,86,9159,0,0,7,5,7,5,0,0,0,9,9,0,15,0,1,0,0,2,18,1317
34917,86,9159,2,2,5,2,7,4,2,2,1,2,3,1,12,0,0,1,0,1,10,986
34929,86,9159,1,1,3,2,4,3,0,0,0,4,4,0,8,1,1,0,0,0,18,854
34939,86,9159,1,0,3,2,4,2,0,0,0,3,3,1,6,0,0,1,0,2,16,1229
34954,86,9159,1,0,5,1,6,1,0,0,1,4,5,2,3,0,1,0,0,2,10,1094
34971,86,9159,3,2,7,2,10,4,0,0,0,4,4,1,10,0,0,0,0,4,-20,1654
34983,86,9159,0,0,3,1,3,1,0,0,0,1,1,0,3,2,0,0,0,1,-6,767
35004,86,9159,3,1,1,0,4,1,2,2,0,5,5,1,4,1,0,0,0,4,0,1300
35013,86,9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,86,9159,1,1,1,1,2,2,0,0,0,2,2,0,5,0,0,1,0,0,3,379
35039,86,9159,4,4,3,0,7,4,0,0,0,3,3,0,8,1,2,0,0,2,-8,1310
35062,86,9159,1,1,2,1,3,2,0,0,0,7,7,1,5,2,0,1,0,3,4,1674
35068,86,9159,6,3,2,2,8,5,0,0,0,1,1,0,12,1,0,0,0,0,6,971
35091,86,9159,2,2,5,2,7,4,0,0,0,6,6,0,10,0,0,1,0,1,2,1128
35096,86,9159,0,0,2,0,2,0,0,0,0,3,3,0,0,0,3,0,0,1,-12,598
35109,86,9159,1,1,6,2,7,3,2,2,3,5,8,1,10,1,2,0,0,3,6,1033
35119,86,9159,4,4,6,2,10,6,2,2,0,5,5,0,16,0,0,2,0,1,8,1539
35137,86,9159,3,3,5,2,8,5,0,0,1,7,8,0,12,0,1,2,0,2,12,1454
35145,86,9159,5,3,5,3,10,6,6,6,1,6,7,0,21,2,1,1,0,4,-3,1980
35158,86,9159,2,1,2,1,4,2,0,0,0,1,1,0,5,0,0,0,0,0,-2,442
33941,86,9157,15,8,7,4,22,12,1,1,1,1,2,4,29,0,2,0,2,1,13,1788
33958,86,9157,14,5,9,5,23,10,1,1,1,5,6,6,26,7,0,0,0,4,8,2306
33969,86,9157,12,5,6,2,18,7,4,4,0,4,4,2,20,1,0,2,1,2,7,2212
33987,86,9157,13,6,6,4,19,10,8,8,1,1,2,4,32,3,0,0,1,1,-2,2087
34008,86,9157,10,6,8,3,18,9,3,2,0,4,4,6,23,3,0,0,2,3,2,2041
34020,86,9157,12,3,5,0,17,3,3,2,1,6,7,2,8,4,2,0,2,2,-8,2032
34040,86,9157,20,10,7,1,27,11,7,6,0,1,1,4,29,0,0,1,0,3,-4,2368
34062,86,9157,14,7,9,4,23,11,4,3,0,2,2,6,29,2,0,0,2,3,17,2186
34080,86,9157,12,7,5,1,17,8,2,2,2,1,3,4,19,0,1,0,0,2,-5,1596
34093,86,9157,16,8,4,2,20,10,4,2,2,3,5,4,24,5,2,0,1,3,2,2119
34100,86,9157,15,9,5,1,20,10,4,3,1,1,2,7,24,2,1,0,2,3,-5,1899
34116,86,9157,11,8,4,3,15,11,0,0,0,2,2,11,25,0,1,0,0,1,24,1711
34155,86,9157,9,5,6,3,15,8,2,1,0,2,2,6,20,3,1,0,1,2,23,2007
34167,86,9157,8,6,5,4,13,10,1,1,0,1,1,1,25,2,0,1,0,0,38,1709
34185,86,9157,16,9,11,5,27,14,6,6,1,3,4,2,39,1,0,0,2,0,-1,2445
34202,86,9157,7,3,5,2,12,5,8,8,0,2,2,3,20,3,1,0,0,3,-12,1880
34219,86,9157,15,7,4,1,19,8,12,11,0,2,2,2,28,4,0,0,1,2,-18,2035
34226,86,9157,18,9,3,0,21,9,3,2,4,2,6,8,20,2,1,0,3,1,-6,2282
34245,86,9157,12,7,6,2,18,9,4,4,1,1,2,7,24,6,0,0,2,4,1,2213
34267,86,9157,11,5,6,4,17,9,6,6,0,3,3,6,28,2,0,0,0,1,27,1827
34278,86,9157,11,7,4,2,15,9,5,3,0,1,1,3,23,2,0,0,1,0,12,1981
34289,86,9157,10,2,3,2,13,4,1,1,1,3,4,5,11,3,0,0,0,3,1,2169
34308,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34342,86,9157,11,6,6,2,17,8,3,3,1,5,6,12,21,2,3,0,0,0,12,2308
34363,86,9157,16,5,7,3,23,8,9,9,0,5,5,5,28,2,0,0,2,1,1,2713
34369,86,9157,15,10,2,1,17,11,9,8,0,6,6,13,31,4,1,0,1,2,21,2098
34384,86,9157,8,4,3,1,11,5,2,2,1,4,5,10,13,1,6,0,2,1,38,1587
34397,86,9157,22,9,5,2,27,11,1,1,3,3,6,10,25,2,7,0,1,0,5,2633
34404,86,9157,14,6,6,2,20,8,1,0,1,4,5,8,18,3,0,0,1,3,-15,1730
34428,86,9157,12,10,5,2,17,12,7,6,2,3,5,12,32,4,3,0,0,0,10,2496
34444,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34487,86,9157,17,7,9,3,26,10,9,9,0,3,3,4,32,0,2,0,0,1,-3,2140
34505,86,9157,13,6,7,4,20,10,3,3,1,1,2,7,27,7,1,0,3,0,2,2398
34516,86,9157,10,3,8,2,18,5,8,8,2,2,4,4,20,3,1,0,3,3,-1,2340
34525,86,9157,14,3,2,1,16,4,2,2,3,0,3,1,11,3,2,0,3,2,-16,1916
34539,86,9157,15,8,7,2,22,10,4,4,1,2,3,5,26,3,1,0,2,5,11,2078
34559,86,9157,14,5,5,1,19,6,5,4,0,2,2,2,17,6,1,0,3,3,-12,1749
34576,86,9157,13,8,7,2,20,10,5,4,0,2,2,4,26,2,2,0,0,2,15,1972
34597,86,9157,14,10,8,3,22,13,1,0,1,2,3,9,29,2,2,0,1,2,12,2462
34611,86,9157,14,7,14,8,28,15,11,11,0,2,2,4,49,0,2,1,3,4,12,2498
34620,86,9157,15,8,4,1,19,9,2,1,0,1,1,6,20,3,2,2,1,3,6,2518
34636,86,9157,12,7,5,3,17,10,5,5,0,4,4,6,28,3,0,2,0,3,16,1864
34652,86,9157,16,10,6,2,22,12,3,3,0,3,3,10,29,2,1,0,0,3,24,2083
34662,86,9157,13,6,8,1,21,7,3,3,1,4,5,5,18,6,2,0,0,3,-5,1970
34671,86,9157,12,4,6,1,18,5,4,3,2,0,2,14,14,1,1,0,1,2,14,1847
34699,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34709,86,9157,17,6,7,2,24,8,5,5,0,1,1,5,23,3,1,0,1,3,5,2648
34723,86,9157,17,12,5,0,22,12,5,5,0,0,0,7,29,3,2,0,0,2,13,2049
34736,86,9157,13,7,5,4,18,11,2,2,0,1,1,4,28,6,2,1,2,3,-14,2064
34751,86,9157,13,5,11,5,24,10,2,2,1,3,4,5,27,3,1,1,1,4,13,2105
34772,86,9157,17,8,10,2,27,10,3,3,0,1,1,7,25,0,1,1,1,4,1,2224
34775,86,9157,10,4,7,3,17,7,9,9,0,2,2,7,26,2,2,0,0,3,7,2059
34793,86,9157,12,8,4,1,16,9,5,4,1,2,3,6,23,2,1,1,2,1,4,1829
34811,86,9157,15,11,10,2,25,13,7,6,0,9,9,7,34,2,0,1,0,2,-4,2100
34824,86,9157,16,8,4,2,20,10,3,3,0,4,4,9,25,4,2,0,2,1,12,2193
34839,86,9157,13,8,6,2,19,10,6,6,0,2,2,1,28,2,1,1,0,4,-11,1925
34853,86,9157,13,9,8,5,21,14,10,10,0,2,2,9,43,3,4,1,1,0,7,2130
34861,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34876,86,9157,16,7,9,4,25,11,7,6,2,5,7,3,32,3,0,1,2,1,-2,2378
34900,86,9157,16,10,6,1,22,11,6,4,1,4,5,3,27,2,0,0,1,1,-7,2392
34917,86,9157,14,7,8,2,22,9,2,2,3,5,8,7,22,2,1,0,0,2,11,2146
34929,86,9157,13,7,10,3,23,10,6,5,0,3,3,8,28,3,0,2,2,4,-9,2230
34939,86,9157,10,5,4,4,14,9,4,4,1,0,1,6,26,2,0,0,1,1,30,1814
34954,86,9157,17,7,2,1,19,8,5,4,1,3,4,4,21,1,0,0,1,2,1,1815
34971,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34983,86,9157,11,9,10,6,21,15,10,10,0,2,2,3,46,3,0,0,0,2,9,2252
35004,86,9157,17,7,5,4,22,11,7,7,1,1,2,3,33,0,0,0,0,2,-7,1646
35013,86,9157,16,9,6,2,22,11,2,2,0,1,1,7,26,4,4,0,2,2,0,2259
35023,86,9157,16,7,7,1,23,8,7,6,1,1,2,4,23,1,1,2,0,3,-12,2051
35039,86,9157,11,4,2,0,13,4,1,0,0,3,3,2,8,3,0,0,2,2,-26,1532
35062,86,9157,13,3,7,4,20,7,2,2,2,0,2,3,20,2,1,0,1,5,-8,2296
35068,86,9157,15,10,1,1,16,11,1,1,0,1,1,9,24,1,2,0,0,2,17,1850
35091,86,9157,15,3,5,2,20,5,11,11,2,3,5,7,23,3,1,1,1,4,6,2750
35096,86,9157,10,7,5,3,15,10,1,1,1,3,4,8,24,0,1,0,0,3,26,1828
35109,86,9157,12,6,6,1,18,7,5,4,0,1,1,5,19,0,2,1,1,4,14,1946
35119,86,9157,12,8,1,0,13,8,2,2,0,1,1,7,18,1,0,0,0,0,-13,2001
35137,86,9157,18,8,12,8,30,16,6,5,0,2,2,9,45,3,1,0,2,3,9,2677
35145,86,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941,86,9158,11,9,3,0,14,9,2,1,3,8,11,14,19,4,0,1,0,3,26,1943
33958,86,9158,10,5,6,2,16,7,7,5,2,6,8,7,21,5,0,0,0,2,0,2320
33969,86,9158,10,5,6,2,16,7,11,7,1,5,6,9,23,2,1,1,1,2,1,2340
33987,86,9158,9,5,3,1,12,6,10,6,3,10,13,8,19,4,0,0,0,4,15,2151
34008,86,9158,18,11,4,1,22,12,5,5,1,6,7,12,30,2,1,0,3,2,18,2182
34020,86,9158,18,8,5,1,23,9,7,6,1,7,8,14,25,5,2,1,5,1,11,2152
34040,86,9158,12,6,5,2,17,8,5,5,2,7,9,5,23,1,3,0,1,3,7,2212
34062,86,9158,14,6,4,3,18,9,9,6,0,10,10,5,27,6,2,2,0,1,7,2286
34080,86,9158,16,6,5,2,21,8,2,1,0,8,8,8,19,3,1,1,1,0,12,2322
34093,86,9158,10,8,5,2,15,10,10,6,0,9,9,15,28,5,1,0,0,2,1,2284
34100,86,9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34116,86,9158,11,8,3,1,14,9,3,2,0,3,3,3,21,2,0,1,1,1,21,1683
34155,86,9158,18,9,3,2,21,11,8,7,1,9,10,13,31,3,3,0,1,0,17,2250
34167,86,9158,8,4,5,2,13,6,5,5,0,5,5,11,19,4,1,0,0,1,33,1743
